loss_obs_step,train/ce_loss_step,train/loss_weighted_step,train/ewc_raw_step,train/lambda_ewc_step,train/ewc_term_step,train/loss_total_step,epoch,step,avg_val_loss_wm,loss_obs_epoch,train/ce_loss_epoch,train/loss_weighted_epoch,train/ewc_raw_epoch,train/lambda_ewc_epoch,train/ewc_term_epoch,train/loss_total_epoch
,,,,,,,4,559,,0.006496981717646122,0.0031953686848282814,0.003195369616150856,0.0,100.0,0.0,0.003195369616150856
0.0,0.00038349186070263386,0.00038349165697582066,0.0,100.0,0.0,0.00038349165697582066,4,569,,,,,,,,
0.004629629664123058,0.004441192839294672,0.0044412012211978436,0.0,100.0,0.0,0.0044412012211978436,4,579,,,,,,,,
0.00824652798473835,0.0070291366428136826,0.007029143627732992,0.0,100.0,0.0,0.007029143627732992,4,589,,,,,,,,
0.00014467592700384557,0.001832038862630725,0.0018320402596145868,0.0,100.0,0.0,0.0018320402596145868,4,599,,,,,,,,
0.002314814832061529,0.0012487632920965552,0.0012487658532336354,0.0,100.0,0.0,0.0012487658532336354,4,609,,,,,,,,
0.0,0.0002795539330691099,0.000279553874861449,0.0,100.0,0.0,0.000279553874861449,4,619,,,,,,,,
0.0,0.0002940334379673004,0.0002940332342404872,0.0,100.0,0.0,0.0002940332342404872,4,629,,,,,,,,
0.004629629664123058,0.005602471996098757,0.0056024836376309395,0.0,100.0,0.0,0.0056024836376309395,4,639,,,,,,,,
0.0,0.00011124182492494583,0.00011124174488941208,0.0,100.0,0.0,0.00011124174488941208,4,649,,,,,,,,
0.0,0.00032222073059529066,0.0003222205850761384,0.0,100.0,0.0,0.0003222205850761384,4,659,,,,,,,,
0.00014467592700384557,0.000835280166938901,0.000835280166938901,0.0,100.0,0.0,0.000835280166938901,4,669,,,,,,,,
0.004629629664123058,0.00446740398183465,0.00446740398183465,0.0,100.0,0.0,0.00446740398183465,4,679,,,,,,,,
0.0,0.00035056297201663256,0.0003505628847051412,0.0,100.0,0.0,0.0003505628847051412,4,689,,,,,,,,
0.0,0.00038976079667918384,0.000389760680263862,0.0,100.0,0.0,0.000389760680263862,4,699,,,,,,,,
,,,,,,,4,699,0.0005802428349852562,,,,,,,
,,,,,,,5,699,,0.00132068432867527,0.0013778042048215866,0.0013778047868981957,0.0,100.0,0.0,0.0013778047868981957
0.00014467592700384557,0.0007066413527354598,0.0007066413527354598,0.0,100.0,0.0,0.0007066413527354598,5,709,,,,,,,,
0.0,0.00043413459206931293,0.0004341344756539911,0.0,100.0,0.0,0.0004341344756539911,5,719,,,,,,,,
0.0,0.0002710816916078329,0.00027108160429634154,0.0,100.0,0.0,0.00027108160429634154,5,729,,,,,,,,
0.00014467592700384557,0.0010180147364735603,0.0010180161334574223,0.0,100.0,0.0,0.0010180161334574223,5,739,,,,,,,,
0.0,0.00013390343519859016,0.00013390333333518356,0.0,100.0,0.0,0.00013390333333518356,5,749,,,,,,,,
0.0,0.0006294252234511077,0.0006294249324128032,0.0,100.0,0.0,0.0006294249324128032,5,759,,,,,,,,
0.0,0.00028625037521123886,0.0002862502878997475,0.0,100.0,0.0,0.0002862502878997475,5,769,,,,,,,,
0.0,0.00010098389611812308,0.00010098386701429263,0.0,100.0,0.0,0.00010098386701429263,5,779,,,,,,,,
0.0,0.0003317979571875185,0.0003317977534607053,0.0,100.0,0.0,0.0003317977534607053,5,789,,,,,,,,
0.0,0.00010548766294959933,0.00010548761201789603,0.0,100.0,0.0,0.00010548761201789603,5,799,,,,,,,,
0.0,0.0003992465208284557,0.0003992462588939816,0.0,100.0,0.0,0.0003992462588939816,5,809,,,,,,,,
0.0,5.7895449572242796e-05,5.7895402278518304e-05,0.0,100.0,0.0,5.7895402278518304e-05,5,819,,,,,,,,
0.004629629664123058,0.00451991381123662,0.004519916605204344,0.0,100.0,0.0,0.004519916605204344,5,829,,,,,,,,
0.0,9.754533675732091e-05,9.754527127370238e-05,0.0,100.0,0.0,9.754527127370238e-05,5,839,,,,,,,,
,,,,,,,5,839,0.0005389263387769461,,,,,,,
,,,,,,,6,839,,0.0007492144941352308,0.000923295971006155,0.0009232964948751032,0.0,100.0,0.0,0.0009232964948751032
0.0,0.00013092075823806226,0.00013092068547848612,0.0,100.0,0.0,0.00013092068547848612,6,849,,,,,,,,
0.0,7.114910840755329e-05,7.114908657968044e-05,0.0,100.0,0.0,7.114908657968044e-05,6,859,,,,,,,,
0.004629629664123058,0.005184301175177097,0.0051843030378222466,0.0,100.0,0.0,0.0051843030378222466,6,869,,,,,,,,
0.0,0.0005299746408127248,0.000529974524397403,0.0,100.0,0.0,0.000529974524397403,6,879,,,,,,,,
0.0,7.984344119904563e-05,7.984339026734233e-05,0.0,100.0,0.0,7.984339026734233e-05,6,889,,,,,,,,
0.0,7.698944682488218e-05,7.698941044509411e-05,0.0,100.0,0.0,7.698941044509411e-05,6,899,,,,,,,,
0.0,7.721056317677721e-05,7.721051952103153e-05,0.0,100.0,0.0,7.721051952103153e-05,6,909,,,,,,,,
0.0,8.542004798073322e-05,8.542002615286037e-05,0.0,100.0,0.0,8.542002615286037e-05,6,919,,,,,,,,
0.0013020833721384406,0.0009571007685735822,0.0009571006521582603,0.0,100.0,0.0,0.0009571006521582603,6,929,,,,,,,,
0.004629629664123058,0.003477593185380101,0.0034776004031300545,0.0,100.0,0.0,0.0034776004031300545,6,939,,,,,,,,
0.0,0.0005122687434777617,0.0005122686270624399,0.0,100.0,0.0,0.0005122686270624399,6,949,,,,,,,,
0.0,0.0005373490275815129,0.0005373489111661911,0.0,100.0,0.0,0.0005373489111661911,6,959,,,,,,,,
0.0,6.920516898389906e-05,6.920513260411099e-05,0.0,100.0,0.0,6.920513260411099e-05,6,969,,,,,,,,
0.004629629664123058,0.0035228775814175606,0.0035228882916271687,0.0,100.0,0.0,0.0035228882916271687,6,979,,,,,,,,
,,,,,,,6,979,0.005106865894049406,,,,,,,
,,,,,,,7,979,,0.0009093914995901287,0.000894424447324127,0.0008944251458160579,0.0,100.0,0.0,0.0008944251458160579
0.004629629664123058,0.0014436391647905111,0.001443639281205833,0.0,100.0,0.0,0.001443639281205833,7,989,,,,,,,,
0.00028935185400769114,0.003298611845821142,0.003298612078651786,0.0,100.0,0.0,0.003298612078651786,7,999,,,,,,,,
0.0,0.0005842170212417841,0.0005842169048264623,0.0,100.0,0.0,0.0005842169048264623,7,1009,,,,,,,,
0.0005787037080153823,0.0010414456482976675,0.0010414454154670238,0.0,100.0,0.0,0.0010414454154670238,7,1019,,,,,,,,
0.0008680555620230734,0.008446495980024338,0.008446497842669487,0.0,100.0,0.0,0.008446497842669487,7,1029,,,,,,,,
0.0,0.0005581877776421607,0.000558187544811517,0.0,100.0,0.0,0.000558187544811517,7,1039,,,,,,,,
0.0,0.0008541231509298086,0.000854122859891504,0.0,100.0,0.0,0.000854122859891504,7,1049,,,,,,,,
0.00014467592700384557,0.0026460117660462856,0.0026460173539817333,0.0,100.0,0.0,0.0026460173539817333,7,1059,,,,,,,,
0.004629629664123058,0.00486233364790678,0.004862338770180941,0.0,100.0,0.0,0.004862338770180941,7,1069,,,,,,,,
0.0,0.0006828218465670943,0.0006828217301517725,0.0,100.0,0.0,0.0006828217301517725,7,1079,,,,,,,,
0.0,0.000300633255392313,0.00030063316808082163,0.0,100.0,0.0,0.00030063316808082163,7,1089,,,,,,,,
0.0,0.00012967645307071507,0.0001296764239668846,0.0,100.0,0.0,0.0001296764239668846,7,1099,,,,,,,,
0.0,0.00026095681823790073,0.00026095673092640936,0.0,100.0,0.0,0.00026095673092640936,7,1109,,,,,,,,
0.0,0.00028593128081411123,0.0002859311643987894,0.0,100.0,0.0,0.0002859311643987894,7,1119,,,,,,,,
,,,,,,,7,1119,0.0007239266415126622,,,,,,,
,,,,,,,8,1119,,0.002698207274079323,0.0023556596133857965,0.002355660544708371,0.0,100.0,0.0,0.002355660544708371
0.0,0.0004734567482955754,0.0004734566027764231,0.0,100.0,0.0,0.0004734566027764231,8,1129,,,,,,,,
0.0,9.93607536656782e-05,9.936071728589013e-05,0.0,100.0,0.0,9.936071728589013e-05,8,1139,,,,,,,,
0.009259259328246117,0.00811034720391035,0.008110355585813522,0.0,100.0,0.0,0.008110355585813522,8,1149,,,,,,,,
0.0,0.00027135410346090794,0.00027135401614941657,0.0,100.0,0.0,0.00027135401614941657,8,1159,,,,,,,,
0.0,0.00012505505583249032,0.00012505502672865987,0.0,100.0,0.0,0.00012505502672865987,8,1169,,,,,,,,
0.0,0.0010959876235574484,0.0010959875071421266,0.0,100.0,0.0,0.0010959875071421266,8,1179,,,,,,,,
0.00824652798473835,0.008595705032348633,0.008595708757638931,0.0,100.0,0.0,0.008595708757638931,8,1189,,,,,,,,
0.0,0.0017174358945339918,0.0017174353124573827,0.0,100.0,0.0,0.0017174353124573827,8,1199,,,,,,,,
0.0,0.0005095518426969647,0.0005095518426969647,0.0,100.0,0.0,0.0005095518426969647,8,1209,,,,,,,,
0.0,0.0006437528063543141,0.0006437525153160095,0.0,100.0,0.0,0.0006437525153160095,8,1219,,,,,,,,
0.020688656717538834,0.014463518746197224,0.014463530853390694,0.0,100.0,0.0,0.014463530853390694,8,1229,,,,,,,,
0.00014467592700384557,0.0010445538209751248,0.0010445535881444812,0.0,100.0,0.0,0.0010445535881444812,8,1239,,,,,,,,
0.007667824160307646,0.0023326054215431213,0.0023326107766479254,0.0,100.0,0.0,0.0023326107766479254,8,1249,,,,,,,,
0.013020833022892475,0.0029622321017086506,0.0029622367583215237,0.0,100.0,0.0,0.0029622367583215237,8,1259,,,,,,,,
,,,,,,,8,1259,0.002603147178888321,,,,,,,
,,,,,,,9,1259,,0.0031539357732981443,0.002043537562713027,0.002043538959696889,0.0,100.0,0.0,0.002043538959696889
0.009403935633599758,0.013182460330426693,0.013182471506297588,0.0,100.0,0.0,0.013182471506297588,9,1269,,,,,,,,
0.0,0.0005797293270006776,0.0005797291523776948,0.0,100.0,0.0,0.0005797291523776948,9,1279,,,,,,,,
0.0,0.0007725203176960349,0.0007725202012807131,0.0,100.0,0.0,0.0007725202012807131,9,1289,,,,,,,,
0.013599537312984467,0.007415228523313999,0.007415230851620436,0.0,100.0,0.0,0.007415230851620436,9,1299,,,,,,,,
0.004629629664123058,0.0030419761314988136,0.003041977761313319,0.0,100.0,0.0,0.003041977761313319,9,1309,,,,,,,,
0.0,0.0005738495965488255,0.0005738495383411646,0.0,100.0,0.0,0.0005738495383411646,9,1319,,,,,,,,
0.007523148320615292,0.002217585686594248,0.0022175859194248915,0.0,100.0,0.0,0.0022175859194248915,9,1329,,,,,,,,
0.004629629664123058,0.003246491774916649,0.00324649503454566,0.0,100.0,0.0,0.00324649503454566,9,1339,,,,,,,,
0.0,0.0004780335002578795,0.0004780333547387272,0.0,100.0,0.0,0.0004780333547387272,9,1349,,,,,,,,
0.0,0.00024091890372801572,0.00024091890372801572,0.0,100.0,0.0,0.00024091890372801572,9,1359,,,,,,,,
0.0,0.00018051028018817306,0.00018051022198051214,0.0,100.0,0.0,0.00018051022198051214,9,1369,,,,,,,,
0.0,7.09796731825918e-05,7.097963680280373e-05,0.0,100.0,0.0,7.097963680280373e-05,9,1379,,,,,,,,
0.0,0.00011076914961449802,0.00011076909868279472,0.0,100.0,0.0,0.00011076909868279472,9,1389,,,,,,,,
0.0,6.453244714066386e-05,6.453242531279102e-05,0.0,100.0,0.0,6.453242531279102e-05,9,1399,,,,,,,,
,,,,,,,9,1399,0.0007060979842208326,,,,,,,
,,,,,,,10,1399,,0.0013516864273697138,0.001426028087735176,0.0014260293683037162,0.0,100.0,0.0,0.0014260293683037162
0.0,0.0001267992047360167,0.00012679917563218623,0.0,100.0,0.0,0.00012679917563218623,10,1409,,,,,,,,
0.0,0.00021179365285206586,0.00021179359464440495,0.0,100.0,0.0,0.00021179359464440495,10,1419,,,,,,,,
0.0,0.00010611772449919954,0.0001061177026713267,0.0,100.0,0.0,0.0001061177026713267,10,1429,,,,,,,,
0.0,5.7242417824454606e-05,5.724239599658176e-05,0.0,100.0,0.0,5.724239599658176e-05,10,1439,,,,,,,,
0.0,0.00022689577599521726,0.0002268957468913868,0.0,100.0,0.0,0.0002268957468913868,10,1449,,,,,,,,
0.0,8.585636533098295e-05,8.585635077906772e-05,0.0,100.0,0.0,8.585635077906772e-05,10,1459,,,,,,,,
0.0,0.00018420710694044828,0.00018420704873278737,0.0,100.0,0.0,0.00018420704873278737,10,1469,,,,,,,,
0.0,0.00011505144357215613,0.00011505138536449522,0.0,100.0,0.0,0.00011505138536449522,10,1479,,,,,,,,
0.004629629664123058,0.0034780155401676893,0.0034780208952724934,0.0,100.0,0.0,0.0034780208952724934,10,1489,,,,,,,,
0.0,0.00016833296103868634,0.00016833285917527974,0.0,100.0,0.0,0.00016833285917527974,10,1499,,,,,,,,
0.0,5.558270277106203e-05,5.558267730521038e-05,0.0,100.0,0.0,5.558267730521038e-05,10,1509,,,,,,,,
0.0,5.161758963367902e-05,5.161757144378498e-05,0.0,100.0,0.0,5.161757144378498e-05,10,1519,,,,,,,,
0.0,0.00013146421406418085,0.0001314641849603504,0.0,100.0,0.0,0.0001314641849603504,10,1529,,,,,,,,
0.004629629664123058,0.002336844801902771,0.0023368531838059425,0.0,100.0,0.0,0.0023368531838059425,10,1539,,,,,,,,
,,,,,,,10,1539,0.000815313309431076,,,,,,,
,,,,,,,11,1539,,0.0007450808770954609,0.000755206448957324,0.0007552072638645768,0.0,100.0,0.0,0.0007552072638645768
0.0,6.203082739375532e-05,6.203080556588247e-05,0.0,100.0,0.0,6.203080556588247e-05,11,1549,,,,,,,,
0.0,0.00012530769163277,0.00012530766252893955,0.0,100.0,0.0,0.00012530766252893955,11,1559,,,,,,,,
0.0,5.989592682453804e-05,5.9895904996665195e-05,0.0,100.0,0.0,5.9895904996665195e-05,11,1569,,,,,,,,
0.0,0.0001406116207363084,0.0001406115188729018,0.0,100.0,0.0,0.0001406115188729018,11,1579,,,,,,,,
0.0,0.0007053257431834936,0.00070532551035285,0.0,100.0,0.0,0.00070532551035285,11,1589,,,,,,,,
0.0,4.2098337871721014e-05,4.2098323319805786e-05,0.0,100.0,0.0,4.2098323319805786e-05,11,1599,,,,,,,,
0.0,2.8292008209973574e-05,2.829199547704775e-05,0.0,100.0,0.0,2.829199547704775e-05,11,1609,,,,,,,,
0.0,0.0001403490168740973,0.00014034898777026683,0.0,100.0,0.0,0.00014034898777026683,11,1619,,,,,,,,
0.004629629664123058,0.0012067375937476754,0.0012067374773323536,0.0,100.0,0.0,0.0012067374773323536,11,1629,,,,,,,,
0.0,6.708788714604452e-05,6.70878725941293e-05,0.0,100.0,0.0,6.70878725941293e-05,11,1639,,,,,,,,
0.004629629664123058,0.004997772630304098,0.004997778683900833,0.0,100.0,0.0,0.004997778683900833,11,1649,,,,,,,,
0.0,6.0929036408197135e-05,6.0929010942345485e-05,0.0,100.0,0.0,6.0929010942345485e-05,11,1659,,,,,,,,
0.0,3.2278388971462846e-05,3.2278378057526425e-05,0.0,100.0,0.0,3.2278378057526425e-05,11,1669,,,,,,,,
0.0,3.7395977415144444e-05,3.739595922525041e-05,0.0,100.0,0.0,3.739595922525041e-05,11,1679,,,,,,,,
,,,,,,,11,1679,0.0006443097372539341,,,,,,,
,,,,,,,12,1679,,0.0007616152870468795,0.0007105499971657991,0.0007105508702807128,0.0,100.0,0.0,0.0007105508702807128
0.0,4.51170199085027e-05,4.511700535658747e-05,0.0,100.0,0.0,4.511700535658747e-05,12,1689,,,,,,,,
0.0,0.00021395203657448292,0.000213951978366822,0.0,100.0,0.0,0.000213951978366822,12,1699,,,,,,,,
0.0,0.0005445234128274024,0.0005445232382044196,0.0,100.0,0.0,0.0005445232382044196,12,1709,,,,,,,,
0.0,0.00010331060911994427,0.0001033105727401562,0.0,100.0,0.0,0.0001033105727401562,12,1719,,,,,,,,
0.004629629664123058,0.005081008654087782,0.005081017501652241,0.0,100.0,0.0,0.005081017501652241,12,1729,,,,,,,,
0.004629629664123058,0.002628553658723831,0.0026285641361027956,0.0,100.0,0.0,0.0026285641361027956,12,1739,,,,,,,,
0.0,0.00010111729352502152,0.00010111724986927584,0.0,100.0,0.0,0.00010111724986927584,12,1749,,,,,,,,
0.0,4.016888851765543e-05,4.0168873965740204e-05,0.0,100.0,0.0,4.0168873965740204e-05,12,1759,,,,,,,,
0.004629629664123058,0.0036954579409211874,0.003695468185469508,0.0,100.0,0.0,0.003695468185469508,12,1769,,,,,,,,
0.0,0.00023582160065416247,0.00023582155699841678,0.0,100.0,0.0,0.00023582155699841678,12,1779,,,,,,,,
0.0,9.308637527283281e-05,9.308633161708713e-05,0.0,100.0,0.0,9.308633161708713e-05,12,1789,,,,,,,,
0.0,0.00012677113409154117,0.00012677109043579549,0.0,100.0,0.0,0.00012677109043579549,12,1799,,,,,,,,
0.0,0.00017185071192216128,0.00017185063916258514,0.0,100.0,0.0,0.00017185063916258514,12,1809,,,,,,,,
0.0,0.00015694473404437304,0.00015694469038862735,0.0,100.0,0.0,0.00015694469038862735,12,1819,,,,,,,,
,,,,,,,12,1819,0.0005229797679930925,,,,,,,
,,,,,,,13,1819,,0.0006944443448446691,0.0006647332338616252,0.0006647341069765389,0.0,100.0,0.0,0.0006647341069765389
0.004629629664123058,0.0045355684123933315,0.004535578656941652,0.0,100.0,0.0,0.004535578656941652,13,1829,,,,,,,,
0.0,5.1846058340743184e-05,5.1846043788827956e-05,0.0,100.0,0.0,5.1846043788827956e-05,13,1839,,,,,,,,
0.0,0.00016323165618814528,0.0001632316125323996,0.0,100.0,0.0,0.0001632316125323996,13,1849,,,,,,,,
0.0,0.00030805551796220243,0.0003080554597545415,0.0,100.0,0.0,0.0003080554597545415,13,1859,,,,,,,,
0.0,0.0001774717529769987,0.00017747173842508346,0.0,100.0,0.0,0.00017747173842508346,13,1869,,,,,,,,
0.0,0.000173113337950781,0.00017311330884695053,0.0,100.0,0.0,0.00017311330884695053,13,1879,,,,,,,,
0.0,0.00013169074372854084,0.00013169070007279515,0.0,100.0,0.0,0.00013169070007279515,13,1889,,,,,,,,
0.0,0.00025575311155989766,0.0002557530824560672,0.0,100.0,0.0,0.0002557530824560672,13,1899,,,,,,,,
0.0,0.00015958258882164955,0.0001595825597178191,0.0,100.0,0.0,0.0001595825597178191,13,1909,,,,,,,,
0.0,0.00012817795504815876,0.00012817791139241308,0.0,100.0,0.0,0.00012817791139241308,13,1919,,,,,,,,
0.0,0.00043555026059038937,0.000435550173278898,0.0,100.0,0.0,0.000435550173278898,13,1929,,,,,,,,
0.0,0.0001364575873594731,0.00013645757280755788,0.0,100.0,0.0,0.00013645757280755788,13,1939,,,,,,,,
0.0,0.00013626154395751655,0.0001362614711979404,0.0,100.0,0.0,0.0001362614711979404,13,1949,,,,,,,,
0.0,0.00017311557894572616,0.00017311550618615001,0.0,100.0,0.0,0.00017311550618615001,13,1959,,,,,,,,
,,,,,,,13,1959,0.0005093381041660905,,,,,,,
,,,,,,,14,1959,,0.0007275131065398455,0.0006463767495006323,0.0006463777972385287,0.0,100.0,0.0,0.0006463777972385287
0.004629629664123058,0.00360660906881094,0.003606619546189904,0.0,100.0,0.0,0.003606619546189904,14,1969,,,,,,,,
0.0,5.862703255843371e-05,5.8627003454603255e-05,0.0,100.0,0.0,5.8627003454603255e-05,14,1979,,,,,,,,
0.0,7.201708649517968e-05,7.2017042839434e-05,0.0,100.0,0.0,7.2017042839434e-05,14,1989,,,,,,,,
0.0,4.3039872252848e-05,4.303985042497516e-05,0.0,100.0,0.0,4.303985042497516e-05,14,1999,,,,,,,,
0.0,0.00013224458962213248,0.0001322445459663868,0.0,100.0,0.0,0.0001322445459663868,14,2009,,,,,,,,
0.0,2.8718472094624303e-05,2.8718457542709075e-05,0.0,100.0,0.0,2.8718457542709075e-05,14,2019,,,,,,,,
0.0,0.00014497310621663928,0.00014497309166472405,0.0,100.0,0.0,0.00014497309166472405,14,2029,,,,,,,,
0.0,6.057322752894834e-05,6.05732093390543e-05,0.0,100.0,0.0,6.05732093390543e-05,14,2039,,,,,,,,
0.0,4.378187077236362e-05,4.378185622044839e-05,0.0,100.0,0.0,4.378185622044839e-05,14,2049,,,,,,,,
