loss_obs_step,train/ce_loss_step,train/loss_weighted_step,train/ewc_raw_step,train/lambda_ewc_step,train/ewc_term_step,train/loss_total_step,epoch,step,avg_val_loss_wm,loss_obs_epoch,train/ce_loss_epoch,train/loss_weighted_epoch,train/ewc_raw_epoch,train/lambda_ewc_epoch,train/ewc_term_epoch,train/loss_total_epoch
0.0,0.0031389379873871803,0.003138938918709755,0.0,100.0,0.0,0.003138938918709755,2,289,,,,,,,,
0.016782406717538834,0.007977912202477455,0.00797791127115488,0.0,100.0,0.0,0.00797791127115488,2,299,,,,,,,,
0.003761574160307646,0.003894740017130971,0.003894742112606764,0.0,100.0,0.0,0.003894742112606764,2,309,,,,,,,,
0.01171875,0.001658434746786952,0.001658434048295021,0.0,100.0,0.0,0.001658434048295021,2,319,,,,,,,,
0.00014467592700384557,0.0016231705667451024,0.001623170101083815,0.0,100.0,0.0,0.001623170101083815,2,329,,,,,,,,
0.003616898087784648,0.0020321449264883995,0.002032144693657756,0.0,100.0,0.0,0.002032144693657756,2,339,,,,,,,,
0.0,0.0007563891704194248,0.0007563888793811202,0.0,100.0,0.0,0.0007563888793811202,2,349,,,,,,,,
0.0,0.0005518911639228463,0.0005518909892998636,0.0,100.0,0.0,0.0005518909892998636,2,359,,,,,,,,
0.00014467592700384557,0.0008005002746358514,0.0008004995761439204,0.0,100.0,0.0,0.0008004995761439204,2,369,,,,,,,,
0.004629629664123058,0.002807102631777525,0.002807104727253318,0.0,100.0,0.0,0.002807104727253318,2,379,,,,,,,,
0.042390044778585434,0.028435027226805687,0.028435038402676582,0.0,100.0,0.0,0.028435038402676582,2,389,,,,,,,,
0.002314814832061529,0.0019388319924473763,0.0019388312939554453,0.0,100.0,0.0,0.0019388312939554453,2,399,,,,,,,,
0.0013020833721384406,0.005850012414157391,0.005850018933415413,0.0,100.0,0.0,0.005850018933415413,2,409,,,,,,,,
0.0,0.0024619458708912134,0.0024619463365525007,0.0,100.0,0.0,0.0024619463365525007,2,419,,,,,,,,
,,,,,,,2,419,0.0016116673359647393,,,,,,,
,,,,,,,3,419,,0.005796337965875864,0.003263477934524417,0.003263479331508279,0.0,100.0,0.0,0.003263479331508279
0.0,0.001302153104916215,0.0013021527556702495,0.0,100.0,0.0,0.0013021527556702495,3,429,,,,,,,,
0.0,0.0004959896323271096,0.0004959895159117877,0.0,100.0,0.0,0.0004959895159117877,3,439,,,,,,,,
0.004629629664123058,0.005862404592335224,0.005862413439899683,0.0,100.0,0.0,0.005862413439899683,3,449,,,,,,,,
0.004629629664123058,0.0029565650038421154,0.002956566633656621,0.0,100.0,0.0,0.002956566633656621,3,459,,,,,,,,
0.0,0.0005823100218549371,0.0005823099054396152,0.0,100.0,0.0,0.0005823099054396152,3,469,,,,,,,,
0.0,0.00044152222108095884,0.00044152181362733245,0.0,100.0,0.0,0.00044152181362733245,3,479,,,,,,,,
0.0,0.00044189373147673905,0.0004418936150614172,0.0,100.0,0.0,0.0004418936150614172,3,489,,,,,,,,
0.004629629664123058,0.00586280133575201,0.00586280319839716,0.0,100.0,0.0,0.00586280319839716,3,499,,,,,,,,
0.0047743055038154125,0.004353250842541456,0.004353256896138191,0.0,100.0,0.0,0.004353256896138191,3,509,,,,,,,,
0.0,0.0002495389198884368,0.0002495387743692845,0.0,100.0,0.0,0.0002495387743692845,3,519,,,,,,,,
0.0,0.0007214469951577485,0.000721446645911783,0.0,100.0,0.0,0.000721446645911783,3,529,,,,,,,,
0.0,0.00019250322657171637,0.000192503139260225,0.0,100.0,0.0,0.000192503139260225,3,539,,,,,,,,
0.0,0.0004776258720085025,0.0004776257264893502,0.0,100.0,0.0,0.0004776257264893502,3,549,,,,,,,,
0.0,0.00011212038953090087,0.00011212033132323995,0.0,100.0,0.0,0.00011212033132323995,3,559,,,,,,,,
,,,,,,,3,559,0.0006001313449814916,,,,,,,
,,,,,,,4,559,,0.001687541138380766,0.0014167523477226496,0.0014167529297992587,0.0,100.0,0.0,0.0014167529297992587
0.0,0.000569309398997575,0.0005693092243745923,0.0,100.0,0.0,0.0005693092243745923,4,569,,,,,,,,
0.0,0.00030698819318786263,0.00030698804766871035,0.0,100.0,0.0,0.00030698804766871035,4,579,,,,,,,,
0.0,0.0002146440965589136,0.00021464406745508313,0.0,100.0,0.0,0.00021464406745508313,4,589,,,,,,,,
0.0,0.0001346245117019862,0.0001346244680462405,0.0,100.0,0.0,0.0001346244680462405,4,599,,,,,,,,
0.0,0.0002924924483522773,0.0002924923610407859,0.0,100.0,0.0,0.0002924923610407859,4,609,,,,,,,,
0.0,0.0005405240226536989,0.000540523964446038,0.0,100.0,0.0,0.000540523964446038,4,619,,,,,,,,
0.004629629664123058,0.005115423817187548,0.005115432199090719,0.0,100.0,0.0,0.005115432199090719,4,629,,,,,,,,
0.0,0.00021593141718767583,0.00021593135898001492,0.0,100.0,0.0,0.00021593135898001492,4,639,,,,,,,,
0.0,0.0001825974031817168,0.00018259731587022543,0.0,100.0,0.0,0.00018259731587022543,4,649,,,,,,,,
0.0,0.00025862714392133057,0.0002586270566098392,0.0,100.0,0.0,0.0002586270566098392,4,659,,,,,,,,
0.004629629664123058,0.005264358129352331,0.005264366045594215,0.0,100.0,0.0,0.005264366045594215,4,669,,,,,,,,
0.0,0.0003387845936231315,0.0003387844190001488,0.0,100.0,0.0,0.0003387844190001488,4,679,,,,,,,,
0.0,0.00010416288569103926,0.00010416284203529358,0.0,100.0,0.0,0.00010416284203529358,4,689,,,,,,,,
0.0,0.0002558569540269673,0.000255856808507815,0.0,100.0,0.0,0.000255856808507815,4,699,,,,,,,,
,,,,,,,4,699,0.0006054057739675045,,,,,,,
,,,,,,,5,699,,0.0008318863692693412,0.0007972916355356574,0.0007972922176122665,0.0,100.0,0.0,0.0007972922176122665
0.0,9.218470950145274e-05,9.218469494953752e-05,0.0,100.0,0.0,9.218469494953752e-05,5,709,,,,,,,,
0.0,0.0001306725898757577,0.00013067250256426632,0.0,100.0,0.0,0.00013067250256426632,5,719,,,,,,,,
0.004629629664123058,0.004299300257116556,0.004299301188439131,0.0,100.0,0.0,0.004299301188439131,5,729,,,,,,,,
0.0,0.00056809390662238,0.0005680937319993973,0.0,100.0,0.0,0.0005680937319993973,5,739,,,,,,,,
0.0,0.00015844812151044607,0.0001584480341989547,0.0,100.0,0.0,0.0001584480341989547,5,749,,,,,,,,
0.0,0.0002057991223409772,0.00020579903502948582,0.0,100.0,0.0,0.00020579903502948582,5,759,,,,,,,,
0.004629629664123058,0.004954549018293619,0.0049545555375516415,0.0,100.0,0.0,0.0049545555375516415,5,769,,,,,,,,
0.0,0.0002705552615225315,0.00027055517421104014,0.0,100.0,0.0,0.00027055517421104014,5,779,,,,,,,,
0.0,0.00034087407402694225,0.0003408739867154509,0.0,100.0,0.0,0.0003408739867154509,5,789,,,,,,,,
0.0,0.0002013281045947224,0.00020132798817940056,0.0,100.0,0.0,0.00020132798817940056,5,799,,,,,,,,
0.0,0.0006926394999027252,0.0006926393252797425,0.0,100.0,0.0,0.0006926393252797425,5,809,,,,,,,,
0.0,0.00014879378431942314,0.00014879372611176223,0.0,100.0,0.0,0.00014879372611176223,5,819,,,,,,,,
0.00824652798473835,0.0097488509491086,0.009748856537044048,0.0,100.0,0.0,0.009748856537044048,5,829,,,,,,,,
0.002314814832061529,0.0007610269822180271,0.0007610266329720616,0.0,100.0,0.0,0.0007610266329720616,5,839,,,,,,,,
,,,,,,,5,839,0.001514520961791277,,,,,,,
,,,,,,,6,839,,0.000979662756435573,0.0009329600143246353,0.0009329604217782617,0.0,100.0,0.0,0.0009329604217782617
0.0,0.00036936099058948457,0.00036936087417416275,0.0,100.0,0.0,0.00036936087417416275,6,849,,,,,,,,
0.011863426305353642,0.0016301607247442007,0.0016301600262522697,0.0,100.0,0.0,0.0016301600262522697,6,859,,,,,,,,
0.0,0.0008928123279474676,0.0008928119787015021,0.0,100.0,0.0,0.0008928119787015021,6,869,,,,,,,,
0.0,0.0006320733809843659,0.0006320730899460614,0.0,100.0,0.0,0.0006320730899460614,6,879,,,,,,,,
0.005931713152676821,0.0037633900064975023,0.003763398388400674,0.0,100.0,0.0,0.003763398388400674,6,889,,,,,,,,
0.0,0.0009486853377893567,0.0009486852213740349,0.0,100.0,0.0,0.0009486852213740349,6,899,,,,,,,,
