loss_obs_step,train/loss_weighted_step,train/ewc_raw_step,train/lambda_ewc_step,train/ewc_term_step,train/loss_total_step,epoch,step,avg_val_loss_wm,loss_obs_epoch,train/loss_weighted_epoch,train/ewc_raw_epoch,train/lambda_ewc_epoch,train/ewc_term_epoch,train/loss_total_epoch
0.008784801699221134,0.00878480076789856,0.0,100.0,0.0,0.00878480076789856,1,209,,,,,,,
0.011054948903620243,0.011054950766265392,0.0,100.0,0.0,0.011054950766265392,1,219,,,,,,,
0.007733689621090889,0.007733690086752176,0.0,100.0,0.0,0.007733690086752176,1,229,,,,,,,
0.026143502444028854,0.026143506169319153,0.0,100.0,0.0,0.026143506169319153,1,239,,,,,,,
0.011190079152584076,0.011190078221261501,0.0,100.0,0.0,0.011190078221261501,1,249,,,,,,,
0.018870526924729347,0.018870525062084198,0.0,100.0,0.0,0.018870525062084198,1,259,,,,,,,
0.00816298183053732,0.00816298183053732,0.0,100.0,0.0,0.00816298183053732,1,269,,,,,,,
0.010921209119260311,0.010921209119260311,0.0,100.0,0.0,0.010921209119260311,1,279,,,,,,,
,,,,,,1,279,0.006319980137050152,,,,,,
,,,,,,2,279,,0.013942304998636246,0.013942304998636246,0.0,100.0,0.0,0.013942304998636246
0.007211218122392893,0.007211218122392893,0.0,100.0,0.0,0.007211218122392893,2,289,,,,,,,
0.008624996058642864,0.008624996058642864,0.0,100.0,0.0,0.008624996058642864,2,299,,,,,,,
0.005839166697114706,0.005839167628437281,0.0,100.0,0.0,0.005839167628437281,2,309,,,,,,,
0.010263396427035332,0.010263398289680481,0.0,100.0,0.0,0.010263398289680481,2,319,,,,,,,
0.006727665197104216,0.006727664731442928,0.0,100.0,0.0,0.006727664731442928,2,329,,,,,,,
0.005855881609022617,0.005855881609022617,0.0,100.0,0.0,0.005855881609022617,2,339,,,,,,,
0.006111267022788525,0.006111267488449812,0.0,100.0,0.0,0.006111267488449812,2,349,,,,,,,
0.0033070051576942205,0.0033070051576942205,0.0,100.0,0.0,0.0033070051576942205,2,359,,,,,,,
0.004448404535651207,0.004448405001312494,0.0,100.0,0.0,0.004448405001312494,2,369,,,,,,,
0.0043092155829072,0.0043092155829072,0.0,100.0,0.0,0.0043092155829072,2,379,,,,,,,
0.00587350782006979,0.00587350782006979,0.0,100.0,0.0,0.00587350782006979,2,389,,,,,,,
0.006397207733243704,0.0063972072675824165,0.0,100.0,0.0,0.0063972072675824165,2,399,,,,,,,
0.002777769695967436,0.002777769463136792,0.0,100.0,0.0,0.002777769463136792,2,409,,,,,,,
0.00451407628133893,0.00451407628133893,0.0,100.0,0.0,0.00451407628133893,2,419,,,,,,,
,,,,,,2,419,0.0031512477435171604,,,,,,
,,,,,,3,419,,0.00710315490141511,0.007103155367076397,0.0,100.0,0.0,0.007103155367076397
0.0038729284424334764,0.0038729284424334764,0.0,100.0,0.0,0.0038729284424334764,3,429,,,,,,,
0.006047877483069897,0.006047877948731184,0.0,100.0,0.0,0.006047877948731184,3,439,,,,,,,
0.003041699528694153,0.00304169999435544,0.0,100.0,0.0,0.00304169999435544,3,449,,,,,,,
0.0029376912862062454,0.0029376919846981764,0.0,100.0,0.0,0.0029376919846981764,3,459,,,,,,,
0.0028829851653426886,0.0028829851653426886,0.0,100.0,0.0,0.0028829851653426886,3,469,,,,,,,
0.004700193181633949,0.004700193181633949,0.0,100.0,0.0,0.004700193181633949,3,479,,,,,,,
0.0031458507291972637,0.0031458507291972637,0.0,100.0,0.0,0.0031458507291972637,3,489,,,,,,,
0.00496336817741394,0.004963369108736515,0.0,100.0,0.0,0.004963369108736515,3,499,,,,,,,
0.00714388582855463,0.007143886759877205,0.0,100.0,0.0,0.007143886759877205,3,509,,,,,,,
0.003206944093108177,0.003206944093108177,0.0,100.0,0.0,0.003206944093108177,3,519,,,,,,,
0.0037588276900351048,0.0037588279228657484,0.0,100.0,0.0,0.0037588279228657484,3,529,,,,,,,
0.0022233035415410995,0.002223303774371743,0.0,100.0,0.0,0.002223303774371743,3,539,,,,,,,
0.0026072042528539896,0.0026072044856846333,0.0,100.0,0.0,0.0026072044856846333,3,549,,,,,,,
0.007058820221573114,0.007058820687234402,0.0,100.0,0.0,0.007058820687234402,3,559,,,,,,,
,,,,,,3,559,0.0034637250937521458,,,,,,
,,,,,,4,559,,0.004092495888471603,0.004092495888471603,0.0,100.0,0.0,0.004092495888471603
0.0029205812606960535,0.002920581493526697,0.0,100.0,0.0,0.002920581493526697,4,569,,,,,,,
0.0022985865361988544,0.0022985865361988544,0.0,100.0,0.0,0.0022985865361988544,4,579,,,,,,,
0.002142232144251466,0.002142232144251466,0.0,100.0,0.0,0.002142232144251466,4,589,,,,,,,
0.001861602533608675,0.001861602533608675,0.0,100.0,0.0,0.001861602533608675,4,599,,,,,,,
0.002700203564018011,0.0027002033311873674,0.0,100.0,0.0,0.0027002033311873674,4,609,,,,,,,
0.0073269992135465145,0.007326999679207802,0.0,100.0,0.0,0.007326999679207802,4,619,,,,,,,
0.00501131359487772,0.00501131359487772,0.0,100.0,0.0,0.00501131359487772,4,629,,,,,,,
0.002522381953895092,0.0025223821867257357,0.0,100.0,0.0,0.0025223821867257357,4,639,,,,,,,
0.0019329861970618367,0.0019329863134771585,0.0,100.0,0.0,0.0019329863134771585,4,649,,,,,,,
0.0022194143384695053,0.002219414571300149,0.0,100.0,0.0,0.002219414571300149,4,659,,,,,,,
0.0031782675068825483,0.0031782679725438356,0.0,100.0,0.0,0.0031782679725438356,4,669,,,,,,,
0.006694537587463856,0.006694537587463856,0.0,100.0,0.0,0.006694537587463856,4,679,,,,,,,
0.0029773027636110783,0.002977302996441722,0.0,100.0,0.0,0.002977302996441722,4,689,,,,,,,
0.002063203137367964,0.002063203137367964,0.0,100.0,0.0,0.002063203137367964,4,699,,,,,,,
,,,,,,4,699,0.002310078591108322,,,,,,
,,,,,,5,699,,0.003020402044057846,0.003020402044057846,0.0,100.0,0.0,0.003020402044057846
0.0014308253303170204,0.0014308254467323422,0.0,100.0,0.0,0.0014308254467323422,5,709,,,,,,,
0.002849155105650425,0.0028491553384810686,0.0,100.0,0.0,0.0028491553384810686,5,719,,,,,,,
0.002672696951776743,0.002672696951776743,0.0,100.0,0.0,0.002672696951776743,5,729,,,,,,,
0.0012866697506979108,0.0012866697506979108,0.0,100.0,0.0,0.0012866697506979108,5,739,,,,,,,
0.002732316730543971,0.0027323169633746147,0.0,100.0,0.0,0.0027323169633746147,5,749,,,,,,,
0.0069893356412649155,0.006989335175603628,0.0,100.0,0.0,0.006989335175603628,5,759,,,,,,,
0.006150038912892342,0.006150037050247192,0.0,100.0,0.0,0.006150037050247192,5,769,,,,,,,
0.006800453644245863,0.006800452712923288,0.0,100.0,0.0,0.006800452712923288,5,779,,,,,,,
0.002185045275837183,0.002185045275837183,0.0,100.0,0.0,0.002185045275837183,5,789,,,,,,,
0.0020189699716866016,0.0020189699716866016,0.0,100.0,0.0,0.0020189699716866016,5,799,,,,,,,
0.0031561963260173798,0.0031561963260173798,0.0,100.0,0.0,0.0031561963260173798,5,809,,,,,,,
0.0017138209659606218,0.0017138210823759437,0.0,100.0,0.0,0.0017138210823759437,5,819,,,,,,,
0.0011954291258007288,0.0011954291258007288,0.0,100.0,0.0,0.0011954291258007288,5,829,,,,,,,
0.00177202676422894,0.0017720271134749055,0.0,100.0,0.0,0.0017720271134749055,5,839,,,,,,,
,,,,,,5,839,0.002508010948076844,,,,,,
,,,,,,6,839,,0.002499931724742055,0.002499931724742055,0.0,100.0,0.0,0.002499931724742055
0.011372623965144157,0.011372623965144157,0.0,100.0,0.0,0.011372623965144157,6,849,,,,,,,
0.0020476910285651684,0.0020476907957345247,0.0,100.0,0.0,0.0020476907957345247,6,859,,,,,,,
0.0016965226968750358,0.0016965229297056794,0.0,100.0,0.0,0.0016965229297056794,6,869,,,,,,,
0.0019549806602299213,0.0019549806602299213,0.0,100.0,0.0,0.0019549806602299213,6,879,,,,,,,
0.0010994296753779054,0.0010994296753779054,0.0,100.0,0.0,0.0010994296753779054,6,889,,,,,,,
0.0014131019124761224,0.0014131019124761224,0.0,100.0,0.0,0.0014131019124761224,6,899,,,,,,,
0.0017762569477781653,0.001776257180608809,0.0,100.0,0.0,0.001776257180608809,6,909,,,,,,,
0.0024237381294369698,0.0024237383622676134,0.0,100.0,0.0,0.0024237383622676134,6,919,,,,,,,
0.001519668847322464,0.0015196689637377858,0.0,100.0,0.0,0.0015196689637377858,6,929,,,,,,,
0.0022080522030591965,0.0022080522030591965,0.0,100.0,0.0,0.0022080522030591965,6,939,,,,,,,
0.0011743734357878566,0.0011743733193725348,0.0,100.0,0.0,0.0011743733193725348,6,949,,,,,,,
0.001545862527564168,0.0015458624111488461,0.0,100.0,0.0,0.0015458624111488461,6,959,,,,,,,
0.0014202778693288565,0.0014202778693288565,0.0,100.0,0.0,0.0014202778693288565,6,969,,,,,,,
0.0016945727402344346,0.0016945727402344346,0.0,100.0,0.0,0.0016945727402344346,6,979,,,,,,,
,,,,,,6,979,0.002190002938732505,,,,,,
,,,,,,7,979,,0.002277720719575882,0.002277720719575882,0.0,100.0,0.0,0.002277720719575882
0.0015908705536276102,0.0015908707864582539,0.0,100.0,0.0,0.0015908707864582539,7,989,,,,,,,
0.0014514399226754904,0.0014514399226754904,0.0,100.0,0.0,0.0014514399226754904,7,999,,,,,,,
0.0015313462354242802,0.001531346351839602,0.0,100.0,0.0,0.001531346351839602,7,1009,,,,,,,
0.0020662446040660143,0.0020662446040660143,0.0,100.0,0.0,0.0020662446040660143,7,1019,,,,,,,
0.002004442038014531,0.002004442038014531,0.0,100.0,0.0,0.002004442038014531,7,1029,,,,,,,
0.002557741478085518,0.0025577417109161615,0.0,100.0,0.0,0.0025577417109161615,7,1039,,,,,,,
0.00242143077775836,0.00242143077775836,0.0,100.0,0.0,0.00242143077775836,7,1049,,,,,,,
0.0011465707793831825,0.0011465707793831825,0.0,100.0,0.0,0.0011465707793831825,7,1059,,,,,,,
0.001041059847921133,0.0010410599643364549,0.0,100.0,0.0,0.0010410599643364549,7,1069,,,,,,,
0.0012697025667876005,0.0012697026832029223,0.0,100.0,0.0,0.0012697026832029223,7,1079,,,,,,,
0.0014359810156747699,0.0014359811320900917,0.0,100.0,0.0,0.0014359811320900917,7,1089,,,,,,,
0.006500694900751114,0.006500695366412401,0.0,100.0,0.0,0.006500695366412401,7,1099,,,,,,,
0.00218886137008667,0.00218886137008667,0.0,100.0,0.0,0.00218886137008667,7,1109,,,,,,,
0.0013168215518817306,0.0013168215518817306,0.0,100.0,0.0,0.0013168215518817306,7,1119,,,,,,,
,,,,,,7,1119,0.00186736264731735,,,,,,
,,,,,,8,1119,,0.002079510595649481,0.002079510362818837,0.0,100.0,0.0,0.002079510362818837
0.0009490764350630343,0.0009490764932706952,0.0,100.0,0.0,0.0009490764932706952,8,1129,,,,,,,
0.0011659519514068961,0.0011659521842375398,0.0,100.0,0.0,0.0011659521842375398,8,1139,,,,,,,
0.0008201415766961873,0.0008201415766961873,0.0,100.0,0.0,0.0008201415766961873,8,1149,,,,,,,
0.002117042662575841,0.002117042662575841,0.0,100.0,0.0,0.002117042662575841,8,1159,,,,,,,
0.001061642775312066,0.001061642891727388,0.0,100.0,0.0,0.001061642891727388,8,1169,,,,,,,
0.0012488452484831214,0.0012488452484831214,0.0,100.0,0.0,0.0012488452484831214,8,1179,,,,,,,
0.0009381409618072212,0.0009381410200148821,0.0,100.0,0.0,0.0009381410200148821,8,1189,,,,,,,
0.001196076744236052,0.0011960768606513739,0.0,100.0,0.0,0.0011960768606513739,8,1199,,,,,,,
0.0012461867881938815,0.0012461867881938815,0.0,100.0,0.0,0.0012461867881938815,8,1209,,,,,,,
0.001011536456644535,0.001011536573059857,0.0,100.0,0.0,0.001011536573059857,8,1219,,,,,,,
0.0012280395021662116,0.0012280395021662116,0.0,100.0,0.0,0.0012280395021662116,8,1229,,,,,,,
0.0013603356201201677,0.0013603358529508114,0.0,100.0,0.0,0.0013603358529508114,8,1239,,,,,,,
0.0013845192734152079,0.0013845195062458515,0.0,100.0,0.0,0.0013845195062458515,8,1249,,,,,,,
0.006224873010069132,0.006224873010069132,0.0,100.0,0.0,0.006224873010069132,8,1259,,,,,,,
,,,,,,8,1259,0.001969509059563279,,,,,,
,,,,,,9,1259,,0.0018584661884233356,0.0018584664212539792,0.0,100.0,0.0,0.0018584664212539792
0.0013298486592248082,0.00132984877564013,0.0,100.0,0.0,0.00132984877564013,9,1269,,,,,,,
0.0009794880170375109,0.0009794881334528327,0.0,100.0,0.0,0.0009794881334528327,9,1279,,,,,,,
0.0015640005003660917,0.00156400038395077,0.0,100.0,0.0,0.00156400038395077,9,1289,,,,,,,
0.0018442594446241856,0.0018442595610395074,0.0,100.0,0.0,0.0018442595610395074,9,1299,,,,,,,
0.0008380766375921667,0.0008380766957998276,0.0,100.0,0.0,0.0008380766957998276,9,1309,,,,,,,
0.000903457694221288,0.0009034578106366098,0.0,100.0,0.0,0.0009034578106366098,9,1319,,,,,,,
0.0010592819890007377,0.0010592819890007377,0.0,100.0,0.0,0.0010592819890007377,9,1329,,,,,,,
0.001408533426001668,0.0014085335424169898,0.0,100.0,0.0,0.0014085335424169898,9,1339,,,,,,,
0.005557044874876738,0.0055570462718605995,0.0,100.0,0.0,0.0055570462718605995,9,1349,,,,,,,
0.0013785522896796465,0.0013785521732643247,0.0,100.0,0.0,0.0013785521732643247,9,1359,,,,,,,
0.001152710639871657,0.001152710639871657,0.0,100.0,0.0,0.001152710639871657,9,1369,,,,,,,
0.000987520907074213,0.000987520907074213,0.0,100.0,0.0,0.000987520907074213,9,1379,,,,,,,
0.0009527585934847593,0.0009527585352770984,0.0,100.0,0.0,0.0009527585352770984,9,1389,,,,,,,
0.002279962645843625,0.002279962645843625,0.0,100.0,0.0,0.002279962645843625,9,1399,,,,,,,
,,,,,,9,1399,0.0016631589969620109,,,,,,
,,,,,,10,1399,,0.001733184210024774,0.001733184210024774,0.0,100.0,0.0,0.001733184210024774
0.0059035709127783775,0.005903571378439665,0.0,100.0,0.0,0.005903571378439665,10,1409,,,,,,,
0.0013341887388378382,0.0013341887388378382,0.0,100.0,0.0,0.0013341887388378382,10,1419,,,,,,,
0.0008676071302033961,0.000867607188411057,0.0,100.0,0.0,0.000867607188411057,10,1429,,,,,,,
0.0010830953251570463,0.0010830952087417245,0.0,100.0,0.0,0.0010830952087417245,10,1439,,,,,,,
0.001135333557613194,0.001135333557613194,0.0,100.0,0.0,0.001135333557613194,10,1449,,,,,,,
0.0015692792367190123,0.0015692792367190123,0.0,100.0,0.0,0.0015692792367190123,10,1459,,,,,,,
0.0009824030566960573,0.0009824031731113791,0.0,100.0,0.0,0.0009824031731113791,10,1469,,,,,,,
0.0010886843083426356,0.0010886843083426356,0.0,100.0,0.0,0.0010886843083426356,10,1479,,,,,,,
0.001289196079596877,0.001289196079596877,0.0,100.0,0.0,0.001289196079596877,10,1489,,,,,,,
0.0009266121778637171,0.0009266121778637171,0.0,100.0,0.0,0.0009266121778637171,10,1499,,,,,,,
0.001015276531688869,0.001015276531688869,0.0,100.0,0.0,0.001015276531688869,10,1509,,,,,,,
0.0011494203936308622,0.0011494202772155404,0.0,100.0,0.0,0.0011494202772155404,10,1519,,,,,,,
0.0006209462881088257,0.0006209463463164866,0.0,100.0,0.0,0.0006209463463164866,10,1529,,,,,,,
0.0010491096181795,0.0010491096181795,0.0,100.0,0.0,0.0010491096181795,10,1539,,,,,,,
,,,,,,10,1539,0.0020480691455304623,,,,,,
,,,,,,11,1539,,0.0016380560118705034,0.0016380558954551816,0.0,100.0,0.0,0.0016380558954551816
0.0010175547795370221,0.001017554895952344,0.0,100.0,0.0,0.001017554895952344,11,1549,,,,,,,
0.0013401207979768515,0.0013401207979768515,0.0,100.0,0.0,0.0013401207979768515,11,1559,,,,,,,
0.0012472864473238587,0.0012472864473238587,0.0,100.0,0.0,0.0012472864473238587,11,1569,,,,,,,
0.0012002235744148493,0.001200223807245493,0.0,100.0,0.0,0.001200223807245493,11,1579,,,,,,,
0.0017197146080434322,0.0017197146080434322,0.0,100.0,0.0,0.0017197146080434322,11,1589,,,,,,,
0.0009981135372072458,0.0009981135372072458,0.0,100.0,0.0,0.0009981135372072458,11,1599,,,,,,,
0.001271292450837791,0.0012712923344224691,0.0,100.0,0.0,0.0012712923344224691,11,1609,,,,,,,
0.0014273097040131688,0.0014273098204284906,0.0,100.0,0.0,0.0014273098204284906,11,1619,,,,,,,
0.000866202637553215,0.000866202637553215,0.0,100.0,0.0,0.000866202637553215,11,1629,,,,,,,
0.0015153595013543963,0.0015153595013543963,0.0,100.0,0.0,0.0015153595013543963,11,1639,,,,,,,
0.0008316782186739147,0.0008316782186739147,0.0,100.0,0.0,0.0008316782186739147,11,1649,,,,,,,
0.0012007646728307009,0.0012007647892460227,0.0,100.0,0.0,0.0012007647892460227,11,1659,,,,,,,
0.001108175958506763,0.001108175958506763,0.0,100.0,0.0,0.001108175958506763,11,1669,,,,,,,
0.0009778795065358281,0.0009778795065358281,0.0,100.0,0.0,0.0009778795065358281,11,1679,,,,,,,
,,,,,,11,1679,0.0018590983236208558,,,,,,
,,,,,,12,1679,,0.0015863323351368308,0.0015863323351368308,0.0,100.0,0.0,0.0015863323351368308
0.0009672589949332178,0.0009672589949332178,0.0,100.0,0.0,0.0009672589949332178,12,1689,,,,,,,
0.0009161196066997945,0.0009161196649074554,0.0,100.0,0.0,0.0009161196649074554,12,1699,,,,,,,
0.0009252403979189694,0.0009252403979189694,0.0,100.0,0.0,0.0009252403979189694,12,1709,,,,,,,
0.0012539597228169441,0.001253959839232266,0.0,100.0,0.0,0.001253959839232266,12,1719,,,,,,,
0.0010382586624473333,0.0010382585460320115,0.0,100.0,0.0,0.0010382585460320115,12,1729,,,,,,,
0.000850121898110956,0.000850121898110956,0.0,100.0,0.0,0.000850121898110956,12,1739,,,,,,,
0.001019180635921657,0.001019180635921657,0.0,100.0,0.0,0.001019180635921657,12,1749,,,,,,,
0.0016074603190645576,0.0016074603190645576,0.0,100.0,0.0,0.0016074603190645576,12,1759,,,,,,,
0.0009305248386226594,0.0009305247222073376,0.0,100.0,0.0,0.0009305247222073376,12,1769,,,,,,,
0.0010182312689721584,0.0010182313853874803,0.0,100.0,0.0,0.0010182313853874803,12,1779,,,,,,,
0.0016207863809540868,0.0016207864973694086,0.0,100.0,0.0,0.0016207864973694086,12,1789,,,,,,,
0.001779714715667069,0.0017797148320823908,0.0,100.0,0.0,0.0017797148320823908,12,1799,,,,,,,
0.0009441318106837571,0.0009441318106837571,0.0,100.0,0.0,0.0009441318106837571,12,1809,,,,,,,
0.0009457674459554255,0.0009457673877477646,0.0,100.0,0.0,0.0009457673877477646,12,1819,,,,,,,
,,,,,,12,1819,0.0017219954170286655,,,,,,
,,,,,,13,1819,,0.0015718492213636637,0.0015718494541943073,0.0,100.0,0.0,0.0015718494541943073
0.001388479839079082,0.0013884800719097257,0.0,100.0,0.0,0.0013884800719097257,13,1829,,,,,,,
0.0010649837786331773,0.0010649837786331773,0.0,100.0,0.0,0.0010649837786331773,13,1839,,,,,,,
0.005361106246709824,0.0053611076436936855,0.0,100.0,0.0,0.0053611076436936855,13,1849,,,,,,,
0.0009065221529453993,0.0009065222111530602,0.0,100.0,0.0,0.0009065222111530602,13,1859,,,,,,,
0.0009150140103884041,0.000915014068596065,0.0,100.0,0.0,0.000915014068596065,13,1869,,,,,,,
0.001056518405675888,0.0010565182892605662,0.0,100.0,0.0,0.0010565182892605662,13,1879,,,,,,,
0.005645134020596743,0.00564513448625803,0.0,100.0,0.0,0.00564513448625803,13,1889,,,,,,,
0.0010281800059601665,0.0010281798895448446,0.0,100.0,0.0,0.0010281798895448446,13,1899,,,,,,,
0.0009138143504969776,0.0009138143504969776,0.0,100.0,0.0,0.0009138143504969776,13,1909,,,,,,,
0.001120889326557517,0.001120889326557517,0.0,100.0,0.0,0.001120889326557517,13,1919,,,,,,,
0.001181747647933662,0.0011817475315183401,0.0,100.0,0.0,0.0011817475315183401,13,1929,,,,,,,
0.0013544609537348151,0.0013544608373194933,0.0,100.0,0.0,0.0013544608373194933,13,1939,,,,,,,
0.0013732215156778693,0.0013732215156778693,0.0,100.0,0.0,0.0013732215156778693,13,1949,,,,,,,
0.0013166663702577353,0.0013166662538424134,0.0,100.0,0.0,0.0013166662538424134,13,1959,,,,,,,
,,,,,,13,1959,0.001639288617298007,,,,,,
,,,,,,14,1959,,0.0014826110564172268,0.0014826110564172268,0.0,100.0,0.0,0.0014826110564172268
0.000873540760949254,0.000873540819156915,0.0,100.0,0.0,0.000873540819156915,14,1969,,,,,,,
0.001367177115753293,0.0013671773485839367,0.0,100.0,0.0,0.0013671773485839367,14,1979,,,,,,,
0.00110165448859334,0.0011016546050086617,0.0,100.0,0.0,0.0011016546050086617,14,1989,,,,,,,
0.000812007870990783,0.000812007870990783,0.0,100.0,0.0,0.000812007870990783,14,1999,,,,,,,
0.0012337625958025455,0.0012337625958025455,0.0,100.0,0.0,0.0012337625958025455,14,2009,,,,,,,
0.0008717408636584878,0.0008717409218661487,0.0,100.0,0.0,0.0008717409218661487,14,2019,,,,,,,
0.0007738891872577369,0.0007738893036730587,0.0,100.0,0.0,0.0007738893036730587,14,2029,,,,,,,
0.0009125900105573237,0.0009125901851803064,0.0,100.0,0.0,0.0009125901851803064,14,2039,,,,,,,
0.0008764962549321353,0.0008764962549321353,0.0,100.0,0.0,0.0008764962549321353,14,2049,,,,,,,
0.0010493976296857,0.0010493976296857,0.0,100.0,0.0,0.0010493976296857,14,2059,,,,,,,
0.000694463902618736,0.0006944640190340579,0.0,100.0,0.0,0.0006944640190340579,14,2069,,,,,,,
0.005246395245194435,0.005246395710855722,0.0,100.0,0.0,0.005246395710855722,14,2079,,,,,,,
0.0011826378758996725,0.0011826378758996725,0.0,100.0,0.0,0.0011826378758996725,14,2089,,,,,,,
0.0006357209058478475,0.0006357209640555084,0.0,100.0,0.0,0.0006357209640555084,14,2099,,,,,,,
,,,,,,14,2099,0.001860680291429162,,,,,,
,,,,,,15,2099,,0.0013400830794125795,0.0013400831958279014,0.0,100.0,0.0,0.0013400831958279014
0.000735140813048929,0.0007351408712565899,0.0,100.0,0.0,0.0007351408712565899,15,2109,,,,,,,
0.00079562101745978,0.0007956210756674409,0.0,100.0,0.0,0.0007956210756674409,15,2119,,,,,,,
0.0008377191261388361,0.0008377191843464971,0.0,100.0,0.0,0.0008377191843464971,15,2129,,,,,,,
0.0011812348384410143,0.0011812348384410143,0.0,100.0,0.0,0.0011812348384410143,15,2139,,,,,,,
0.0007187335286289454,0.0007187335286289454,0.0,100.0,0.0,0.0007187335286289454,15,2149,,,,,,,
0.0012770661851391196,0.0012770661851391196,0.0,100.0,0.0,0.0012770661851391196,15,2159,,,,,,,
0.0006075776182115078,0.0006075776764191687,0.0,100.0,0.0,0.0006075776764191687,15,2169,,,,,,,
0.0012158295139670372,0.0012158295139670372,0.0,100.0,0.0,0.0012158295139670372,15,2179,,,,,,,
0.0006191525026224554,0.0006191525026224554,0.0,100.0,0.0,0.0006191525026224554,15,2189,,,,,,,
0.0006040256121195853,0.0006040257285349071,0.0,100.0,0.0,0.0006040257285349071,15,2199,,,,,,,
0.000960265111643821,0.0009602651698514819,0.0,100.0,0.0,0.0009602651698514819,15,2209,,,,,,,
0.0007012588321231306,0.0007012587739154696,0.0,100.0,0.0,0.0007012587739154696,15,2219,,,,,,,
0.00527958245947957,0.005279581993818283,0.0,100.0,0.0,0.005279581993818283,15,2229,,,,,,,
0.0004338411963544786,0.00043384122545830905,0.0,100.0,0.0,0.00043384122545830905,15,2239,,,,,,,
,,,,,,15,2239,0.0017558243125677109,,,,,,
,,,,,,16,2239,,0.0013372476678341627,0.0013372475514188409,0.0,100.0,0.0,0.0013372475514188409
0.001292789471335709,0.001292789471335709,0.0,100.0,0.0,0.001292789471335709,16,2249,,,,,,,
0.0007642923155799508,0.0007642923155799508,0.0,100.0,0.0,0.0007642923155799508,16,2259,,,,,,,
0.0007227369933389127,0.0007227369933389127,0.0,100.0,0.0,0.0007227369933389127,16,2269,,,,,,,
0.0009162702481262386,0.0009162703645415604,0.0,100.0,0.0,0.0009162703645415604,16,2279,,,,,,,
0.0007834455464035273,0.0007834455464035273,0.0,100.0,0.0,0.0007834455464035273,16,2289,,,,,,,
0.0008624909678474069,0.0008624909678474069,0.0,100.0,0.0,0.0008624909678474069,16,2299,,,,,,,
0.0008327406249009073,0.0008327406249009073,0.0,100.0,0.0,0.0008327406249009073,16,2309,,,,,,,
0.000693947309628129,0.0006939473678357899,0.0,100.0,0.0,0.0006939473678357899,16,2319,,,,,,,
0.0006191045395098627,0.0006191045395098627,0.0,100.0,0.0,0.0006191045395098627,16,2329,,,,,,,
0.0006061624153517187,0.0006061624153517187,0.0,100.0,0.0,0.0006061624153517187,16,2339,,,,,,,
0.0007845548097975552,0.0007845548097975552,0.0,100.0,0.0,0.0007845548097975552,16,2349,,,,,,,
0.0006544225616380572,0.0006544225616380572,0.0,100.0,0.0,0.0006544225616380572,16,2359,,,,,,,
0.0006382510182447731,0.0006382510182447731,0.0,100.0,0.0,0.0006382510182447731,16,2369,,,,,,,
0.0016487764660269022,0.0016487766988575459,0.0,100.0,0.0,0.0016487766988575459,16,2379,,,,,,,
